iter,time,Atmosphere0,Atmosphere1,Atmosphere2,Oceans0,Oceans1,Oceans2,OCrust0,OCrust1,OCrust2,UMantle0,UMantle1,UMantle2,LMantle0,LMantle1,LMantle2,CCrust0,CCrust1,CCrust2,AbioticFixation0,AbioticFixation1,FreundlichAdsorption0,HydrothermalCirculation0,HydrothermalCirculation1,Subduction0,Volcanism0,Volcanism1,Volcanism2,Convection0,Erosion0,Erosion1,Henry0,Henry1
652000,3260,2.0029747e+18,0,0,8.9745048e+15,6.822746e+16,1.5280123e+19,0,0,1.2187741e+19,0,0,1.4316157e+18,0,0,2.2249546e+18,0,0,6.9538866e+17,2.0031049e+10,8012399.5,1.2187864e+11,2.0030568e+10,2634781.3,1.1578354e+11,2.004262e+10,8.0170479e+10,1.5574682e+10,1.5569787e+10,6.0938006e+09,0.8594661,2638902,1
654000,3270,2.0029839e+18,0,0,8.974546e+15,6.8232272e+16,1.5280139e+19,0,0,1.2187753e+19,0,0,1.4316223e+18,0,0,2.2249056e+18,0,0,6.9538936e+17,2.0031141e+10,8012436.3,1.2187876e+11,2.003066e+10,2634619.6,1.1578366e+11,2.0042712e+10,8.0170846e+10,1.557434e+10,1.5569444e+10,6.0938067e+09,0.86059943,2638740.4,1
656000,3280,2.0029931e+18,0,0,8.9745872e+15,6.8237084e+16,1.5280154e+19,0,0,1.2187766e+19,0,0,1.4316288e+18,0,0,2.2248567e+18,0,0,6.9539006e+17,2.0031233e+10,8012473.1,1.2187888e+11,2.0030751e+10,2634458,1.1578377e+11,2.0042803e+10,8.0171214e+10,1.5573997e+10,1.5569101e+10,6.0938129e+09,0.86173277,2638578.7,1
658000,3290,2.0030023e+18,0,0,8.9746284e+15,6.8241896e+16,1.5280169e+19,0,0,1.2187778e+19,0,0,1.4316354e+18,0,0,2.2248077e+18,0,0,6.9539076e+17,2.0031325e+10,8012509.8,1.2187901e+11,2.0030843e+10,2634296.4,1.1578389e+11,2.0042895e+10,8.0171581e+10,1.5573654e+10,1.5568759e+10,6.093819e+09,0.8628661,2638417,1
660000,3300,2.0030115e+18,0,0,8.9746697e+15,6.8246709e+16,1.5280185e+19,0,0,1.218779e+19,0,0,1.4316419e+18,0,0,2.2247588e+18,0,0,6.9539146e+17,2.0031417e+10,8012546.6,1.2187913e+11,2.0030935e+10,2634134.8,1.1578401e+11,2.0042987e+10,8.0171948e+10,1.5573312e+10,1.5568416e+10,6.0938251e+09,0.86399943,2638255.4,1
662000,3310,2.0030207e+18,0,0,8.9747109e+15,6.8251522e+16,1.52802e+19,0,0,1.2187803e+19,0,0,1.4316485e+18,0,0,2.2247098e+18,0,0,6.9539216e+17,2.0031509e+10,8012583.4,1.2187925e+11,2.0031027e+10,2633973.3,1.1578412e+11,2.0043079e+10,8.0172316e+10,1.5572969e+10,1.5568074e+10,6.0938313e+09,0.86513277,2638093.8,1
664000,3320,2.0030299e+18,0,0,8.9747521e+15,6.8256335e+16,1.5280215e+19,0,0,1.2187815e+19,0,0,1.4316551e+18,0,0,2.2246609e+18,0,0,6.9539286e+17,2.0031601e+10,8012620.2,1.2187937e+11,2.0031119e+10,2633811.7,1.1578424e+11,2.0043171e+10,8.0172683e+10,1.5572626e+10,1.5567731e+10,6.0938374e+09,0.8662661,2637932.2,1
666000,3330,2.0030391e+18,0,0,8.9747933e+15,6.8261148e+16,1.5280231e+19,0,0,1.2187827e+19,0,0,1.4316616e+18,0,0,2.2246119e+18,0,0,6.9539356e+17,2.0031693e+10,8012657,1.218795e+11,2.0031211e+10,2633650.2,1.1578436e+11,2.0043263e+10,8.017305e+10,1.5572284e+10,1.5567388e+10,6.0938435e+09,0.86739943,2637770.6,1
668000,3340,2.0030483e+18,0,0,8.9748345e+15,6.8265962e+16,1.5280246e+19,0,0,1.2187839e+19,0,0,1.4316682e+18,0,0,2.224563e+18,0,0,6.9539426e+17,2.0031785e+10,8012693.8,1.2187962e+11,2.0031303e+10,2633488.7,1.1578447e+11,2.0043354e+10,8.0173418e+10,1.5571941e+10,1.5567046e+10,6.0938497e+09,0.86853277,2637609,1
670000,3350,2.0030575e+18,0,0,8.9748757e+15,6.8270775e+16,1.5280262e+19,0,0,1.2187852e+19,0,0,1.4316747e+18,0,0,2.224514e+18,0,0,6.9539496e+17,2.0031876e+10,8012730.6,1.2187974e+11,2.0031395e+10,2633327.2,1.1578459e+11,2.0043446e+10,8.0173785e+10,1.5571598e+10,1.5566703e+10,6.0938558e+09,0.8696661,2637447.4,1
672000,3360,2.0030667e+18,0,0,8.9749169e+15,6.8275589e+16,1.5280277e+19,0,0,1.2187864e+19,0,0,1.4316813e+18,0,0,2.2244651e+18,0,0,6.9539566e+17,2.0031968e+10,8012767.3,1.2187987e+11,2.0031487e+10,2633165.7,1.1578471e+11,2.0043538e+10,8.0174152e+10,1.5571256e+10,1.5566361e+10,6.0938619e+09,0.87079943,2637285.9,1
674000,3370,2.0030758e+18,0,0,8.9749581e+15,6.8280403e+16,1.5280292e+19,0,0,1.2187876e+19,0,0,1.4316879e+18,0,0,2.2244161e+18,0,0,6.9539636e+17,2.003206e+10,8012804.1,1.2187999e+11,2.0031579e+10,2633004.2,1.1578482e+11,2.004363e+10,8.017452e+10,1.5570913e+10,1.5566018e+10,6.0938681e+09,0.87193277,2637124.4,1
676000,3380,2.003085e+18,0,0,8.9749993e+15,6.8285217e+16,1.5280308e+19,0,0,1.2187888e+19,0,0,1.4316944e+18,0,0,2.2243672e+18,0,0,6.9539706e+17,2.0032152e+10,8012840.9,1.2188011e+11,2.0031671e+10,2632842.8,1.1578494e+11,2.0043722e+10,8.0174887e+10,1.557057e+10,1.5565675e+10,6.0938742e+09,0.8730661,2636962.9,1
678000,3390,2.0030942e+18,0,0,8.9750405e+15,6.8290031e+16,1.5280323e+19,0,0,1.2187901e+19,0,0,1.431701e+18,0,0,2.2243182e+18,0,0,6.9539776e+17,2.0032244e+10,8012877.7,1.2188023e+11,2.0031763e+10,2632681.3,1.1578506e+11,2.0043814e+10,8.0175254e+10,1.5570228e+10,1.5565333e+10,6.0938803e+09,0.87419943,2636801.4,1
680000,3400,2.0031034e+18,0,0,8.9750817e+15,6.8294846e+16,1.5280338e+19,0,0,1.2187913e+19,0,0,1.4317075e+18,0,0,2.2242693e+18,0,0,6.9539846e+17,2.0032336e+10,8012914.5,1.2188036e+11,2.0031855e+10,2632519.9,1.1578517e+11,2.0043905e+10,8.0175621e+10,1.5569885e+10,1.556499e+10,6.0938865e+09,0.87533277,2636639.9,1
682000,3410,2.0031126e+18,0,0,8.9751229e+15,6.829966e+16,1.5280354e+19,0,0,1.2187925e+19,0,0,1.4317141e+18,0,0,2.2242203e+18,0,0,6.9539916e+17,2.0032428e+10,8012951.3,1.2188048e+11,2.0031947e+10,2632358.5,1.1578529e+11,2.0043997e+10,8.0175989e+10,1.5569542e+10,1.5564648e+10,6.0938926e+09,0.8764661,2636478.4,1
684000,3420,2.0031218e+18,0,0,8.9751641e+15,6.8304475e+16,1.5280369e+19,0,0,1.2187937e+19,0,0,1.4317206e+18,0,0,2.2241714e+18,0,0,6.9539986e+17,2.003252e+10,8012988,1.218806e+11,2.0032039e+10,2632197.1,1.1578541e+11,2.0044089e+10,8.0176356e+10,1.55692e+10,1.5564305e+10,6.0938987e+09,0.87759943,2636317,1
686000,3430,2.003131e+18,0,0,8.9752053e+15,6.830929e+16,1.5280385e+19,0,0,1.218795e+19,0,0,1.4317272e+18,0,0,2.2241224e+18,0,0,6.9540056e+17,2.0032612e+10,8013024.8,1.2188072e+11,2.0032131e+10,2632035.7,1.1578552e+11,2.0044181e+10,8.0176723e+10,1.5568857e+10,1.5563963e+10,6.0939049e+09,0.87873277,2636155.5,1
688000,3440,2.0031402e+18,0,0,8.9752465e+15,6.8314105e+16,1.52804e+19,0,0,1.2187962e+19,0,0,1.4317338e+18,0,0,2.2240735e+18,0,0,6.9540126e+17,2.0032704e+10,8013061.6,1.2188085e+11,2.0032223e+10,2631874.3,1.1578564e+11,2.0044273e+10,8.017709e+10,1.5568515e+10,1.556362e+10,6.093911e+09,0.8798661,2635994.1,1
690000,3450,2.0031494e+18,0,0,8.9752877e+15,6.8318921e+16,1.5280415e+19,0,0,1.2187974e+19,0,0,1.4317403e+18,0,0,2.2240245e+18,0,0,6.9540196e+17,2.0032796e+10,8013098.4,1.2188097e+11,2.0032315e+10,2631713,1.1578576e+11,2.0044364e+10,8.0177458e+10,1.5568172e+10,1.5563277e+10,6.0939171e+09,0.88099943,2635832.7,1
692000,3460,2.0031586e+18,0,0,8.9753289e+15,6.8323736e+16,1.5280431e+19,0,0,1.2187987e+19,0,0,1.4317469e+18,0,0,2.2239756e+18,0,0,6.9540266e+17,2.0032888e+10,8013135.2,1.2188109e+11,2.0032406e+10,2631551.7,1.1578587e+11,2.0044456e+10,8.0177825e+10,1.5567829e+10,1.5562935e+10,6.0939233e+09,0.88213277,2635671.3,1
694000,3470,2.0031678e+18,0,0,8.9753701e+15,6.8328552e+16,1.5280446e+19,0,0,1.2187999e+19,0,0,1.4317534e+18,0,0,2.2239266e+18,0,0,6.9540336e+17,2.003298e+10,8013171.9,1.2188121e+11,2.0032498e+10,2631390.4,1.1578599e+11,2.0044548e+10,8.0178192e+10,1.5567487e+10,1.5562592e+10,6.0939294e+09,0.8832661,2635509.9,1
696000,3480,2.003177e+18,0,0,8.9754113e+15,6.8333368e+16,1.5280461e+19,0,0,1.2188011e+19,0,0,1.43176e+18,0,0,2.2238777e+18,0,0,6.9540406e+17,2.0033072e+10,8013208.7,1.2188134e+11,2.003259e+10,2631229.1,1.157861e+11,2.004464e+10,8.0178559e+10,1.5567144e+10,1.556225e+10,6.0939355e+09,0.88439943,2635348.6,1
698000,3490,2.0031862e+18,0,0,8.9754525e+15,6.8338184e+16,1.5280477e+19,0,0,1.2188023e+19,0,0,1.4317665e+18,0,0,2.2238288e+18,0,0,6.9540476e+17,2.0033164e+10,8013245.5,1.2188146e+11,2.0032682e+10,2631067.8,1.1578622e+11,2.0044732e+10,8.0178927e+10,1.5566801e+10,1.5561907e+10,6.0939417e+09,0.88553277,2635187.2,1
700000,3500,2.0031954e+18,0,0,8.9754936e+15,6.8343e+16,1.5280492e+19,0,0,1.2188036e+19,0,0,1.4317731e+18,0,0,2.2237798e+18,0,0,6.9540545e+17,2.0033256e+10,8013282.3,1.2188158e+11,2.0032774e+10,2630906.5,1.1578634e+11,2.0044823e+10,8.0179294e+10,1.5566459e+10,1.5561565e+10,6.0939478e+09,0.8866661,2635025.9,1
702000,3510,2.0032046e+18,0,0,8.9755348e+15,6.8347816e+16,1.5280508e+19,0,0,1.2188048e+19,0,0,1.4317797e+18,0,0,2.2237309e+18,0,0,6.9540615e+17,2.0033348e+10,8013319.1,1.218817e+11,2.0032866e+10,2630745.2,1.1578645e+11,2.0044915e+10,8.0179661e+10,1.5566116e+10,1.5561222e+10,6.0939539e+09,0.88779943,2634864.6,1
704000,3520,2.0032138e+18,0,0,8.975576e+15,6.8352633e+16,1.5280523e+19,0,0,1.218806e+19,0,0,1.4317862e+18,0,0,2.2236819e+18,0,0,6.9540685e+17,2.003344e+10,8013355.8,1.2188183e+11,2.0032958e+10,2630584,1.1578657e+11,2.0045007e+10,8.0180028e+10,1.5565774e+10,1.556088e+10,6.0939601e+09,0.88893277,2634703.3,1
706000,3530,2.003223e+18,0,0,8.9756172e+15,6.835745e+16,1.5280538e+19,0,0,1.2188072e+19,0,0,1.4317928e+18,0,0,2.223633e+18,0,0,6.9540755e+17,2.0033532e+10,8013392.6,1.2188195e+11,2.003305e+10,2630422.8,1.1578669e+11,2.0045099e+10,8.0180395e+10,1.5565431e+10,1.5560537e+10,6.0939662e+09,0.8900661,2634542,1
708000,3540,2.0032321e+18,0,0,8.9756584e+15,6.8362267e+16,1.5280554e+19,0,0,1.2188085e+19,0,0,1.4317993e+18,0,0,2.2235841e+18,0,0,6.9540825e+17,2.0033624e+10,8013429.4,1.2188207e+11,2.0033142e+10,2630261.6,1.157868e+11,2.0045191e+10,8.0180763e+10,1.5565089e+10,1.5560195e+10,6.0939723e+09,0.89119943,2634380.8,1
710000,3550,2.0032413e+18,0,0,8.9756996e+15,6.8367084e+16,1.5280569e+19,0,0,1.2188097e+19,0,0,1.4318059e+18,0,0,2.2235351e+18,0,0,6.9540895e+17,2.0033715e+10,8013466.2,1.2188219e+11,2.0033234e+10,2630100.4,1.1578692e+11,2.0045282e+10,8.018113e+10,1.5564746e+10,1.5559852e+10,6.0939785e+09,0.89233277,2634219.5,1
712000,3560,2.0032505e+18,0,0,8.9757408e+15,6.8371901e+16,1.5280584e+19,0,0,1.2188109e+19,0,0,1.4318125e+18,0,0,2.2234862e+18,0,0,6.9540965e+17,2.0033807e+10,8013502.9,1.2188232e+11,2.0033326e+10,2629939.2,1.1578704e+11,2.0045374e+10,8.0181497e+10,1.5564403e+10,1.555951e+10,6.0939846e+09,0.8934661,2634058.3,1
714000,3570,2.0032597e+18,0,0,8.975782e+15,6.8376719e+16,1.52806e+19,0,0,1.2188121e+19,0,0,1.431819e+18,0,0,2.2234372e+18,0,0,6.9541035e+17,2.0033899e+10,8013539.7,1.2188244e+11,2.0033418e+10,2629778.1,1.1578715e+11,2.0045466e+10,8.0181864e+10,1.5564061e+10,1.5559167e+10,6.0939907e+09,0.89459943,2633897.1,1
716000,3580,2.0032689e+18,0,0,8.9758232e+15,6.8381537e+16,1.5280615e+19,0,0,1.2188134e+19,0,0,1.4318256e+18,0,0,2.2233883e+18,0,0,6.9541105e+17,2.0033991e+10,8013576.5,1.2188256e+11,2.003351e+10,2629616.9,1.1578727e+11,2.0045558e+10,8.0182231e+10,1.5563718e+10,1.5558824e+10,6.0939969e+09,0.89573277,2633735.9,1
718000,3590,2.0032781e+18,0,0,8.9758644e+15,6.8386354e+16,1.5280631e+19,0,0,1.2188146e+19,0,0,1.4318321e+18,0,0,2.2233394e+18,0,0,6.9541175e+17,2.0034083e+10,8013613.3,1.2188268e+11,2.0033601e+10,2629455.8,1.1578739e+11,2.004565e+10,8.0182599e+10,1.5563376e+10,1.5558482e+10,6.094003e+09,0.8968661,2633574.7,1
720000,3600,2.0032873e+18,0,0,8.9759056e+15,6.8391172e+16,1.5280646e+19,0,0,1.2188158e+19,0,0,1.4318387e+18,0,0,2.2232904e+18,0,0,6.9541245e+17,2.0034175e+10,8013650,1.2188281e+11,2.0033693e+10,2629294.7,1.157875e+11,2.0045741e+10,8.0182966e+10,1.5563033e+10,1.5558139e+10,6.0940091e+09,0.89799943,2633413.5,1
722000,3610,2.0032965e+18,0,0,8.9759467e+15,6.8395991e+16,1.5280661e+19,0,0,1.218817e+19,0,0,1.4318452e+18,0,0,2.2232415e+18,0,0,6.9541315e+17,2.0034267e+10,8013686.8,1.2188293e+11,2.0033785e+10,2629133.6,1.1578762e+11,2.0045833e+10,8.0183333e+10,1.5562691e+10,1.5557797e+10,6.0940152e+09,0.89913277,2633252.4,1
724000,3620,2.0033057e+18,0,0,8.9759879e+15,6.8400809e+16,1.5280677e+19,0,0,1.2188183e+19,0,0,1.4318518e+18,0,0,2.2231926e+18,0,0,6.9541385e+17,2.0034359e+10,8013723.6,1.2188305e+11,2.0033877e+10,2628972.5,1.1578774e+11,2.0045925e+10,8.01837e+10,1.5562348e+10,1.5557454e+10,6.0940214e+09,0.9002661,2633091.2,1
726000,3630,2.0033149e+18,0,0,8.9760291e+15,6.8405628e+16,1.5280692e+19,0,0,1.2188195e+19,0,0,1.4318583e+18,0,0,2.2231436e+18,0,0,6.9541455e+17,2.0034451e+10,8013760.3,1.2188318e+11,2.0033969e+10,2628811.4,1.1578785e+11,2.0046017e+10,8.0184067e+10,1.5562005e+10,1.5557112e+10,6.0940275e+09,0.90139943,2632930.1,1
728000,3640,2.0033241e+18,0,0,8.9760703e+15,6.8410446e+16,1.5280707e+19,0,0,1.2188207e+19,0,0,1.4318649e+18,0,0,2.2230947e+18,0,0,6.9541525e+17,2.0034543e+10,8013797.1,1.218833e+11,2.0034061e+10,2628650.4,1.1578797e+11,2.0046109e+10,8.0184434e+10,1.5561663e+10,1.555677e+10,6.0940336e+09,0.90253277,2632769,1
730000,3650,2.0033333e+18,0,0,8.9761115e+15,6.8415265e+16,1.5280723e+19,0,0,1.2188219e+19,0,0,1.4318715e+18,0,0,2.2230457e+18,0,0,6.9541595e+17,2.0034635e+10,8013833.9,1.2188342e+11,2.0034153e+10,2628489.3,1.1578808e+11,2.00462e+10,8.0184802e+10,1.556132e+10,1.5556427e+10,6.0940398e+09,0.9036661,2632607.9,1
732000,3660,2.0033425e+18,0,0,8.9761527e+15,6.8420085e+16,1.5280738e+19,0,0,1.2188232e+19,0,0,1.431878e+18,0,0,2.2229968e+18,0,0,6.9541665e+17,2.0034727e+10,8013870.6,1.2188354e+11,2.0034245e+10,2628328.3,1.157882e+11,2.0046292e+10,8.0185169e+10,1.5560978e+10,1.5556085e+10,6.0940459e+09,0.90479943,2632446.8,1
734000,3670,2.0033516e+18,0,0,8.9761939e+15,6.8424904e+16,1.5280753e+19,0,0,1.2188244e+19,0,0,1.4318846e+18,0,0,2.2229479e+18,0,0,6.9541735e+17,2.0034819e+10,8013907.4,1.2188367e+11,2.0034337e+10,2628167.3,1.1578832e+11,2.0046384e+10,8.0185536e+10,1.5560635e+10,1.5555742e+10,6.094052e+09,0.90593277,2632285.8,1
736000,3680,2.0033608e+18,0,0,8.9762351e+15,6.8429723e+16,1.5280769e+19,0,0,1.2188256e+19,0,0,1.4318911e+18,0,0,2.222899e+18,0,0,6.9541805e+17,2.0034911e+10,8013944.2,1.2188379e+11,2.0034429e+10,2628006.3,1.1578843e+11,2.0046476e+10,8.0185903e+10,1.5560293e+10,1.55554e+10,6.0940582e+09,0.9070661,2632124.7,1
738000,3690,2.00337e+18,0,0,8.9762762e+15,6.8434543e+16,1.5280784e+19,0,0,1.2188268e+19,0,0,1.4318977e+18,0,0,2.22285e+18,0,0,6.9541875e+17,2.0035002e+10,8013981,1.2188391e+11,2.003452e+10,2627845.4,1.1578855e+11,2.0046568e+10,8.018627e+10,1.555995e+10,1.5555057e+10,6.0940643e+09,0.90819943,2631963.7,1
740000,3700,2.0033792e+18,0,0,8.9763174e+15,6.8439363e+16,1.52808e+19,0,0,1.2188281e+19,0,0,1.4319042e+18,0,0,2.2228011e+18,0,0,6.9541945e+17,2.0035094e+10,8014017.7,1.2188403e+11,2.0034612e+10,2627684.4,1.1578867e+11,2.0046659e+10,8.0186637e+10,1.5559608e+10,1.5554715e+10,6.0940704e+09,0.90933277,2631802.7,1
742000,3710,2.0033884e+18,0,0,8.9763586e+15,6.8444183e+16,1.5280815e+19,0,0,1.2188293e+19,0,0,1.4319108e+18,0,0,2.2227522e+18,0,0,6.9542015e+17,2.0035186e+10,8014054.5,1.2188416e+11,2.0034704e+10,2627523.5,1.1578878e+11,2.0046751e+10,8.0187004e+10,1.5559265e+10,1.5554372e+10,6.0940765e+09,0.9104661,2631641.7,1
744000,3720,2.0033976e+18,0,0,8.9763998e+15,6.8449003e+16,1.528083e+19,0,0,1.2188305e+19,0,0,1.4319174e+18,0,0,2.2227032e+18,0,0,6.9542085e+17,2.0035278e+10,8014091.3,1.2188428e+11,2.0034796e+10,2627362.5,1.157889e+11,2.0046843e+10,8.0187372e+10,1.5558923e+10,1.555403e+10,6.0940827e+09,0.91159943,2631480.7,1
746000,3730,2.0034068e+18,0,0,8.976441e+15,6.8453824e+16,1.5280846e+19,0,0,1.2188318e+19,0,0,1.4319239e+18,0,0,2.2226543e+18,0,0,6.9542155e+17,2.003537e+10,8014128,1.218844e+11,2.0034888e+10,2627201.6,1.1578902e+11,2.0046935e+10,8.0187739e+10,1.555858e+10,1.5553687e+10,6.0940888e+09,0.91273277,2631319.7,1
748000,3740,2.003416e+18,0,0,8.9764821e+15,6.8458644e+16,1.5280861e+19,0,0,1.218833e+19,0,0,1.4319305e+18,0,0,2.2226054e+18,0,0,6.9542225e+17,2.0035462e+10,8014164.8,1.2188452e+11,2.003498e+10,2627040.7,1.1578913e+11,2.0047026e+10,8.0188106e+10,1.5558238e+10,1.5553345e+10,6.0940949e+09,0.9138661,2631158.8,1
750000,3750,2.0034252e+18,0,0,8.9765233e+15,6.8463465e+16,1.5280876e+19,0,0,1.2188342e+19,0,0,1.431937e+18,0,0,2.2225564e+18,0,0,6.9542294e+17,2.0035554e+10,8014201.5,1.2188465e+11,2.0035072e+10,2626879.8,1.1578925e+11,2.0047118e+10,8.0188473e+10,1.5557895e+10,1.5553002e+10,6.0941011e+09,0.91499943,2630997.8,1
752000,3760,2.0034344e+18,0,0,8.9765645e+15,6.8468286e+16,1.5280892e+19,0,0,1.2188354e+19,0,0,1.4319436e+18,0,0,2.2225075e+18,0,0,6.9542364e+17,2.0035646e+10,8014238.3,1.2188477e+11,2.0035164e+10,2626719,1.1578937e+11,2.004721e+10,8.018884e+10,1.5557553e+10,1.555266e+10,6.0941072e+09,0.91613277,2630836.9,1
754000,3770,2.0034436e+18,0,0,8.9766057e+15,6.8473107e+16,1.5280907e+19,0,0,1.2188367e+19,0,0,1.4319501e+18,0,0,2.2224586e+18,0,0,6.9542434e+17,2.0035738e+10,8014275.1,1.2188489e+11,2.0035256e+10,2626558.1,1.1578948e+11,2.0047302e+10,8.0189207e+10,1.555721e+10,1.5552318e+10,6.0941133e+09,0.9172661,2630676,1
756000,3780,2.0034527e+18,0,0,8.9766469e+15,6.8477928e+16,1.5280923e+19,0,0,1.2188379e+19,0,0,1.4319567e+18,0,0,2.2224097e+18,0,0,6.9542504e+17,2.003583e+10,8014311.8,1.2188501e+11,2.0035348e+10,2626397.3,1.157896e+11,2.0047394e+10,8.0189574e+10,1.5556868e+10,1.5551975e+10,6.0941194e+09,0.91839943,2630515.1,1
758000,3790,2.0034619e+18,0,0,8.976688e+15,6.848275e+16,1.5280938e+19,0,0,1.2188391e+19,0,0,1.4319632e+18,0,0,2.2223607e+18,0,0,6.9542574e+17,2.0035922e+10,8014348.6,1.2188514e+11,2.0035439e+10,2626236.5,1.1578971e+11,2.0047485e+10,8.0189941e+10,1.5556525e+10,1.5551633e+10,6.0941256e+09,0.91953277,2630354.2,1
760000,3800,2.0034711e+18,0,0,8.9767292e+15,6.8487571e+16,1.5280953e+19,0,0,1.2188403e+19,0,0,1.4319698e+18,0,0,2.2223118e+18,0,0,6.9542644e+17,2.0036013e+10,8014385.4,1.2188526e+11,2.0035531e+10,2626075.7,1.1578983e+11,2.0047577e+10,8.0190308e+10,1.5556183e+10,1.555129e+10,6.0941317e+09,0.9206661,2630193.4,1
762000,3810,2.0034803e+18,0,0,8.9767704e+15,6.8492393e+16,1.5280969e+19,0,0,1.2188416e+19,0,0,1.4319763e+18,0,0,2.2222629e+18,0,0,6.9542714e+17,2.0036105e+10,8014422.1,1.2188538e+11,2.0035623e+10,2625914.9,1.1578995e+11,2.0047669e+10,8.0190675e+10,1.555584e+10,1.5550948e+10,6.0941378e+09,0.92179943,2630032.5,1
764000,3820,2.0034895e+18,0,0,8.9768116e+15,6.8497215e+16,1.5280984e+19,0,0,1.2188428e+19,0,0,1.4319829e+18,0,0,2.222214e+18,0,0,6.9542784e+17,2.0036197e+10,8014458.9,1.218855e+11,2.0035715e+10,2625754.1,1.1579006e+11,2.0047761e+10,8.0191042e+10,1.5555498e+10,1.5550606e+10,6.094144e+09,0.92293277,2629871.7,1
766000,3830,2.0034987e+18,0,0,8.9768527e+15,6.8502037e+16,1.5280999e+19,0,0,1.218844e+19,0,0,1.4319895e+18,0,0,2.222165e+18,0,0,6.9542854e+17,2.0036289e+10,8014495.6,1.2188563e+11,2.0035807e+10,2625593.4,1.1579018e+11,2.0047852e+10,8.0191409e+10,1.5555155e+10,1.5550263e+10,6.0941501e+09,0.9240661,2629710.9,1
768000,3840,2.0035079e+18,0,0,8.9768939e+15,6.850686e+16,1.5281015e+19,0,0,1.2188452e+19,0,0,1.431996e+18,0,0,2.2221161e+18,0,0,6.9542924e+17,2.0036381e+10,8014532.4,1.2188575e+11,2.0035899e+10,2625432.6,1.157903e+11,2.0047944e+10,8.0191777e+10,1.5554813e+10,1.5549921e+10,6.0941562e+09,0.92519943,2629550.1,1
770000,3850,2.0035171e+18,0,0,8.9769351e+15,6.8511682e+16,1.528103e+19,0,0,1.2188465e+19,0,0,1.4320026e+18,0,0,2.2220672e+18,0,0,6.9542994e+17,2.0036473e+10,8014569.2,1.2188587e+11,2.0035991e+10,2625271.9,1.1579041e+11,2.0048036e+10,8.0192144e+10,1.5554471e+10,1.5549578e+10,6.0941623e+09,0.92633277,2629389.3,1
772000,3860,2.0035263e+18,0,0,8.9769763e+15,6.8516505e+16,1.5281045e+19,0,0,1.2188477e+19,0,0,1.4320091e+18,0,0,2.2220183e+18,0,0,6.9543064e+17,2.0036565e+10,8014605.9,1.2188599e+11,2.0036083e+10,2625111.2,1.1579053e+11,2.0048128e+10,8.0192511e+10,1.5554128e+10,1.5549236e+10,6.0941685e+09,0.9274661,2629228.5,1
774000,3870,2.0035355e+18,0,0,8.9770174e+15,6.8521328e+16,1.5281061e+19,0,0,1.2188489e+19,0,0,1.4320157e+18,0,0,2.2219694e+18,0,0,6.9543134e+17,2.0036657e+10,8014642.7,1.2188612e+11,2.0036175e+10,2624950.5,1.1579065e+11,2.0048219e+10,8.0192878e+10,1.5553786e+10,1.5548894e+10,6.0941746e+09,0.92859943,2629067.8,1
776000,3880,2.0035446e+18,0,0,8.9770586e+15,6.8526151e+16,1.5281076e+19,0,0,1.2188501e+19,0,0,1.4320222e+18,0,0,2.2219204e+18,0,0,6.9543204e+17,2.0036749e+10,8014679.4,1.2188624e+11,2.0036266e+10,2624789.8,1.1579076e+11,2.0048311e+10,8.0193245e+10,1.5553443e+10,1.5548551e+10,6.0941807e+09,0.92973277,2628907.1,1
778000,3890,2.0035538e+18,0,0,8.9770998e+15,6.8530974e+16,1.5281091e+19,0,0,1.2188514e+19,0,0,1.4320288e+18,0,0,2.2218715e+18,0,0,6.9543273e+17,2.0036841e+10,8014716.2,1.2188636e+11,2.0036358e+10,2624629.2,1.1579088e+11,2.0048403e+10,8.0193612e+10,1.5553101e+10,1.5548209e+10,6.0941869e+09,0.9308661,2628746.3,1
780000,3900,2.003563e+18,0,0,8.977141e+15,6.8535798e+16,1.5281107e+19,0,0,1.2188526e+19,0,0,1.4320353e+18,0,0,2.2218226e+18,0,0,6.9543343e+17,2.0036932e+10,8014753,1.2188648e+11,2.003645e+10,2624468.5,1.15791e+11,2.0048495e+10,8.0193979e+10,1.5552758e+10,1.5547866e+10,6.094193e+09,0.93199943,2628585.6,1
782000,3910,2.0035722e+18,0,0,8.9771821e+15,6.8540621e+16,1.5281122e+19,0,0,1.2188538e+19,0,0,1.4320419e+18,0,0,2.2217737e+18,0,0,6.9543413e+17,2.0037024e+10,8014789.7,1.2188661e+11,2.0036542e+10,2624307.9,1.1579111e+11,2.0048586e+10,8.0194346e+10,1.5552416e+10,1.5547524e+10,6.0941991e+09,0.93313277,2628424.9,1
784000,3920,2.0035814e+18,0,0,8.9772233e+15,6.8545445e+16,1.5281138e+19,0,0,1.218855e+19,0,0,1.4320484e+18,0,0,2.2217248e+18,0,0,6.9543483e+17,2.0037116e+10,8014826.5,1.2188673e+11,2.0036634e+10,2624147.3,1.1579123e+11,2.0048678e+10,8.0194713e+10,1.5552073e+10,1.5547182e+10,6.0942052e+09,0.9342661,2628264.3,1
